ID,present,WC_bio1,WC_bio12,ER_climaticMoistureIndex,ER_topoWet,lon,lat
68,1,5.900000095367432,857,0.05999999865889549,12.0600004196167,-75.779725,45.37962
69,1,5.900000095367432,799,-0.10999999940395355,11.6899995803833,-84.841443,44.777235
70,1,7.900000095367432,876,0.019999999552965164,14.010000228881836,-81.968455,43.212892
71,1,12.800000190734863,1299,0.07999999821186066,11.09000015258789,-84.516796,36.914856
72,1,6.400000095367432,924,0.10000000149011612,12.670000076293945,-73.932487,45.404647
73,1,6.300000190734863,821,-0.07999999821186066,12.8100004196167,-89.430527,44.580094
74,1,6.800000190734863,898,0.1599999964237213,12.890000343322754,-81.463614,44.418012
75,1,9.5,834,-0.07000000029802322,14.359999656677246,-83.097013,42.088676
76,1,7.699999809265137,896,-0.019999999552965164,10.960000038146973,-76.736306,42.573036
77,1,2.200000047683716,979,0.28999999165534973,10.449999809265137,-84.850904,47.615137
78,1,6,868,0.1599999964237213,13.279999732971191,-81.480195,45.054435
79,1,6,868,0.1599999964237213,13.279999732971191,-81.480174,45.054454
80,1,6,868,0.1599999964237213,13.279999732971191,-81.480184,45.054421
81,1,4.900000095367432,743,-0.1599999964237213,13.279999732971191,-93.242179,45.901318
82,1,9.800000190734863,973,-0.05000000074505806,11.460000038146973,-81.163241,40.505148
83,1,7.199999809265137,842,-0.10999999940395355,13,-85.262858,43.63599
84,1,7.199999809265137,836,-0.10999999940395355,13.130000114440918,-85.216737,43.659476
85,1,4.800000190734863,813,-0.07999999821186066,12.010000228881836,-91.428298,45.838269
86,1,7.400000095367432,939,0.029999999329447746,10.109999656677246,-76.421355,42.411637
87,1,6.099999904632568,1278,0.3400000035762787,11.199999809265137,-75.421579,43.353561
88,1,7.400000095367432,892,-0.03999999910593033,9.930000305175781,-76.802797,42.41165
89,1,7.599999904632568,858,-0.07999999821186066,10.229999542236328,-76.92271,42.474654
90,1,9.699999809265137,973,-0.05000000074505806,11.119999885559082,-81.987839,40.433215
91,1,6.699999809265137,842,-0.019999999552965164,13,-73.366789,44.961529
92,1,6,957,0.14000000059604645,12.75,-73.780731,45.636462
93,1,6,973,0.15000000596046448,13.569999694824219,-79.941895,44.995826
94,1,6.800000190734863,960,0.029999999329447746,10.460000038146973,-78.249586,42.340215
95,1,5.599999904632568,779,-0.14000000059604645,13.0600004196167,-88.092769,45.255871
96,1,5.400000095367432,834,0.019999999552965164,12.239999771118164,-76.673614,45.354312
97,1,7.300000190734863,1185,0.20999999344348907,10.350000381469727,-72.461563,42.42637
98,1,5.5,915,0.12999999523162842,11.25,-75.149417,45.583965
99,1,10,929,-0.029999999329447746,14.880000114440918,-87.39355,41.787275
100,1,8.199999809265137,964,0.10000000149011612,13.789999961853027,-80.428615,42.644416
101,1,8.399999618530273,945,0.10000000149011612,14.199999809265137,-79.303689,42.886118
102,1,6.199999809265137,915,0.09000000357627869,12.359999656677246,-80.053191,44.726633
103,1,8.5,912,0.05999999865889549,14.279999732971191,-79.022986,43.01073
104,1,6.599999904632568,813,-0.14000000059604645,13.40999984741211,-89.837091,44.240387
105,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678337,44.964868
106,1,5,1302,0.3799999952316284,11.479999542236328,-75.627978,43.819284
107,1,11.600000381469727,1098,-0.009999999776482582,12.039999961853027,-86.902243,39.167941
108,1,5.800000190734863,773,-0.05000000074505806,12.260000228881836,-84.654253,45.775958
109,1,8.199999809265137,820,-0.05000000074505806,12.859999656677246,-79.752843,43.414151
110,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678318,44.964872
111,1,8.300000190734863,932,0.09000000357627869,14.3100004196167,-79.250139,42.922783
112,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678353,44.96487
113,1,9.5,824,-0.10000000149011612,14.579999923706055,-82.813588,42.357013
114,1,8.5,980,0.10999999940395355,13.609999656677246,-78.876539,42.888921
115,1,7.699999809265137,817,-0.10999999940395355,13.029999732971191,-88.450521,43.047616
116,1,7,917,0.09000000357627869,12.819999694824219,-76.215663,44.190215
117,1,7,932,0.11999999731779099,12.9399995803833,-76.287399,44.126412
118,1,5.400000095367432,827,-0,12.079999923706055,-76.873386,45.642636
119,1,8.600000381469727,1087,0.07000000029802322,11.289999961853027,-79.784676,41.197984
120,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678295,44.964967
121,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.67832,44.964755
122,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678068,44.964827
123,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678528,44.964792
124,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678458,44.96502
125,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678122,44.964818
126,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.67841,44.964787
127,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678303,44.964889
128,1,7.099999904632568,1087,0.17000000178813934,11.119999885559082,-74.059243,43.059825
129,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678924,44.965001
130,1,8,1127,0.11999999731779099,11.069999694824219,-79.588236,41.410503
131,1,7.699999809265137,1131,0.14000000059604645,10.449999809265137,-79.493998,41.569158
132,1,9.300000190734863,1025,-0,11.479999542236328,-79.77668,40.692741
133,1,12,1203,0.029999999329447746,10.960000038146973,-83.560963,38.051869
134,1,7.099999904632568,1201,0.25999999046325684,11.460000038146973,-75.801103,43.345758
135,1,6.5,919,0.11999999731779099,12.34000015258789,-76.874115,44.323992
136,1,7.400000095367432,1151,0.2199999988079071,12.239999771118164,-75.865535,43.271693
137,1,2.0999999046325684,512,-0.27000001072883606,14.180000305175781,-96.175748,50.569421
138,1,6.400000095367432,918,0.07999999821186066,13.220000267028809,-73.970863,45.33007
139,1,7.900000095367432,915,-0.009999999776482582,10.680000305175781,-76.419812,42.494584
140,1,8.5,912,-0.05000000074505806,12.960000038146973,-85.496917,42.557336
141,1,8.199999809265137,903,-0.05999999865889549,12.550000190734863,-88.540252,42.569032
142,1,4.599999904632568,960,0.20000000298023224,12.010000228881836,-79.794075,46.081914
143,1,7.099999904632568,863,0.019999999552965164,13.130000114440918,-77.453522,44.003475
144,1,7.5,1142,0.1599999964237213,11.270000457763672,-79.173536,41.478752
145,1,6.300000190734863,994,0.07999999821186066,10.229999542236328,-78.225204,42.183109
146,1,5.599999904632568,821,0.12999999523162842,12.760000228881836,-81.711504,45.296618
147,1,14.800000190734863,1432,0.07999999821186066,11.420000076293945,-87.990508,35.218467
148,1,6.199999809265137,928,0.1899999976158142,12.859999656677246,-81.23703,44.7881
149,1,6.400000095367432,909,0.18000000715255737,13.260000228881836,-81.312903,44.715874
150,1,6.199999809265137,928,0.1899999976158142,12.859999656677246,-81.237002,44.788169
151,1,6.199999809265137,867,0.07000000029802322,13.029999732971191,-75.678208,44.964713
152,1,2.799999952316284,827,0.10999999940395355,11.640000343322754,-79.658422,47.504372
153,1,6.199999809265137,875,0.07999999821186066,12.84000015258789,-75.750281,44.902068
